,day,date,nb_authors,place,room,ref,section,session,pres,invited,lentitle,year
5779,Tuesday,15 December 2015,3.0,Moscone West,3007,0.0,Cryosphere,"Frozen Soil, Its Change, and the Responses and Feedbacks of the Frozen Soil Change in Atmosphere, Hydrology, and Ecosystem",Oral,1.0,7.0,2015
5780,Friday,18 December 2015,3.0,Moscone South,Poster Hall,0.0,Tectonophysics,Rifts and Passive Margins,Poster,0.0,13.0,2015
5781,Thursday,17 December 2015,9.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Methodologies and Resulting Uncertainties in Long-Term Records of Ozone and Other Atmospheric Essential Climate Variables Constructed from Multiple Data Sources,Poster,0.0,13.0,2015
5782,Monday,14 December 2015,1.0,Moscone South,Poster Hall,0.0,Earth and Space Science Informatics,Publishing Data and Data Citations,Poster,1.0,10.0,2015
5784,Thursday,17 December 2015,6.0,Moscone South,Poster Hall,0.0,Planetary Sciences,Jove You Inside Out,Poster,0.0,14.0,2015
5785,Thursday,17 December 2015,4.0,Moscone South,Poster Hall,0.0,Cryosphere,Climate-Carbon-Cryosphere Interactions in the East Siberian Arctic Ocean,Poster,0.0,18.0,2015
5786,Wednesday,16 December 2015,4.0,Moscone West,2005,0.0,Earth and Planetary Surface Processes,Advances in Research on Fluvial Sediment Regimes,Oral,0.0,20.0,2015
5787,Tuesday,15 December 2015,4.0,Moscone South,300,0.0,Nonlinear Geophysics,Hydrologic Dynamics and Analytics,Oral,0.0,21.0,2015
5789,Thursday,17 December 2015,2.0,Moscone South,Poster Hall,0.0,Nonlinear Geophysics,Nonlinear Phenomena,Poster,0.0,8.0,2015
5790,Wednesday,16 December 2015,3.0,Moscone South,Poster Hall,0.0,Public Affairs,Exploring the Role of Arctic Science in Developing International Arctic Policy,Poster,0.0,8.0,2015
5791,Friday,18 December 2015,7.0,Moscone West,2018,0.0,SPA-Magnetospheric Physics,Comparative Studies of the Storm-Time Inner Magnetosphere,Oral,0.0,5.0,2015
5792,Wednesday,16 December 2015,4.0,Moscone South,Poster Hall,0.0,Tectonophysics,The Parana-Etendeka Igneous Province and Related Magmatism,Poster,0.0,16.0,2015
5793,Friday,18 December 2015,5.0,Moscone South,Poster Hall,0.0,Hydrology,Hydrologic Data Assimilation,Poster,0.0,9.0,2015
5794,Monday,14 December 2015,2.0,Moscone South,Poster Hall,0.0,SPA-Magnetospheric Physics,"Bow Shock, Magnetosheath, Magnetopause, and Mid-Tail Processes and Their Role in Solar Wind-Magnetosphere Coupling",Poster,0.0,7.0,2015
5795,Monday,14 December 2015,7.0,Moscone West,2009,0.0,SPA-Magnetospheric Physics,Magnetospheres in the Inner Solar System,Oral,0.0,14.0,2015
5796,Tuesday,15 December 2015,7.0,Moscone South,Poster Hall,0.0,Biogeosciences,(Bio-Isotopic) Message in a (Rock Record) Bottle,Poster,0.0,22.0,2015
5797,Thursday,17 December 2015,10.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Quantifying Methane Emissions from the Natural Gas Supply Chain,Poster,0.0,18.0,2015
5798,Monday,14 December 2015,10.0,Moscone West,3022,0.0,Hydrology,"Global Precipitation Measurement, Validation, and Applications",Oral,1.0,16.0,2015
5801,Wednesday,16 December 2015,6.0,Moscone West,3024,0.0,Near Surface Geophysics,Advances in Exploration Geophysics,Oral,0.0,16.0,2015
5802,Tuesday,15 December 2015,1.0,Moscone South,Poster Hall,0.0,Paleoceanography and Paleoclimatology,Paleoceanography and Paleoclimatology General Contributions,Poster,0.0,14.0,2015
5803,Tuesday,15 December 2015,1.0,Moscone South,310,0.0,"Volcanology, Geochemistry and Petrology",Chemical and Dynamical Constraints on the Formation and Evolution of the Terrestrial Planets,Poster,0.0,9.0,2015
5804,Thursday,17 December 2015,4.0,Moscone South,Poster Hall,0.0,Biogeosciences,Novel Approaches for Moving Beyond Plant Functional Types and Considering Future Vegetation Distributions,Poster,0.0,13.0,2015
5805,Monday,14 December 2015,2.0,Moscone South,Poster Hall,0.0,Hydrology,"Advances in Watershed Modeling of Hydrology, Sediment, and Nutrients",Poster,0.0,21.0,2015
5806,Friday,18 December 2015,7.0,Moscone South,Poster Hall,0.0,Planetary Sciences,Planetary Rings and Dust,Poster,0.0,1.0,2015
5807,Monday,14 December 2015,4.0,Moscone South,Poster Hall,0.0,Paleoceanography and Paleoclimatology,Water Isotope Systematics,Poster,0.0,21.0,2015
5808,Tuesday,15 December 2015,3.0,Moscone West,3007,0.0,Cryosphere,Remote Sensing of Glaciers,Oral,0.0,15.0,2015
5809,Thursday,17 December 2015,2.0,Moscone South,Poster Hall,0.0,Seismology,Seismology Contributions,Poster,0.0,10.0,2015
5810,Tuesday,15 December 2015,2.0,Moscone South,Poster Hall,0.0,Nonlinear Geophysics,Advances in Numerical Methods for Geophysical Modeling,Poster,0.0,7.0,2015
5811,Wednesday,16 December 2015,4.0,Moscone West,3001,0.0,Global Environmental Change,Climate Impacts on Forest Ecosystems,Oral,0.0,19.0,2015
5812,Thursday,17 December 2015,14.0,Moscone West,2009,0.0,SPA-Magnetospheric Physics,Radiation Belt Dynamics in the Earth's Inner Zone and Slot Region,Poster,0.0,24.0,2015
5813,Thursday,17 December 2015,7.0,Moscone South,301,0.0,Mineral and Rock Physics,"Pore Fluids, Faulting, and (A)seismicity",Oral,0.0,11.0,2015
5814,Tuesday,15 December 2015,3.0,Moscone South,Poster Hall,0.0,Geodesy,Recent Advances in the Application of InSAR and High-Resolution Geodetic Data for Crustal Deformation Research,Poster,0.0,17.0,2015
5815,Monday,14 December 2015,2.0,Moscone South,Poster Hall,0.0,Seismology,Seismology Contributions,Poster,0.0,18.0,2015
5816,Thursday,17 December 2015,2.0,Moscone South,Poster Hall,0.0,SPA-Magnetospheric Physics,Advances in Space Weather Research,Poster,0.0,15.0,2015
5817,Tuesday,15 December 2015,2.0,Moscone South,Poster Hall,0.0,Global Environmental Change,Detecting and Attributing Impacts of Climate Change,Poster,0.0,13.0,2015
5819,Wednesday,16 December 2015,5.0,Moscone South,Poster Hall,0.0,Atmospheric and Space Electricity,Atmospheric and Space Electricity General Contributions,Poster,0.0,8.0,2015
5820,Thursday,17 December 2015,9.0,Moscone West,3003,0.0,Global Environmental Change,Global Change Impacts in West Africa,Oral,0.0,13.0,2015
5821,Friday,18 December 2015,3.0,Moscone South,Poster Hall,0.0,Study of Earth's Deep Interior,Gravity and Magnetic Field Models and Their Application to Tectonics,Poster,0.0,13.0,2015
5822,Wednesday,16 December 2015,9.0,Moscone South,Poster Hall,0.0,SPA-Solar and Heliospheric Physics,The Longitudinal Extent of Solar Energetic Particle Events,Poster,0.0,13.0,2015
5824,Monday,14 December 2015,9.0,Moscone West,2003,0.0,Earth and Planetary Surface Processes,Submarine Landslides and Their Consequences,Oral,0.0,15.0,2015
5825,Wednesday,16 December 2015,5.0,Moscone South,310,0.0,"Volcanology, Geochemistry and Petrology",Innovative Approaches to Deciphering Metamorphic Processes,Oral,1.0,7.0,2015
5826,Tuesday,15 December 2015,2.0,Moscone West,3020,0.0,Hydrology,"Advances in Watershed Modeling of Hydrology, Sediment, and Nutrients",Oral,0.0,8.0,2015
5827,Wednesday,16 December 2015,3.0,Moscone West,2009,0.0,Planetary Sciences,Volcanism and Tectonism across the Solar System,Oral,0.0,17.0,2015
5828,Friday,18 December 2015,8.0,Moscone West,3014,0.0,Hydrology,Estimation of Spatial and Temporal Variability of Land Surface Hydrological and Thermal Processes,Oral,1.0,12.0,2015
5829,Friday,18 December 2015,3.0,Moscone South,Poster Hall,0.0,Earth and Planetary Surface Processes,Fluvial Morphodynamics,Poster,0.0,12.0,2015
5830,Thursday,17 December 2015,3.0,Moscone West,2018,0.0,SPA-Magnetospheric Physics,Electron to Ion Scale Observations of Magnetic Reconnection,Oral,0.0,9.0,2015
5832,Thursday,17 December 2015,7.0,Moscone West,3001,0.0,Global Environmental Change,The Role of Fire in the Earth System,Oral,0.0,11.0,2015
5833,Wednesday,16 December 2015,3.0,Moscone South,Poster Hall,0.0,Cryosphere,Quantifying Spatial and Temporal Variability of Snow and Snow Processes,Poster,0.0,12.0,2015
5836,Friday,18 December 2015,2.0,Moscone South,Poster Hall,0.0,Hydrology,Hydrologic Data Assimilation,Poster,0.0,14.0,2015
5837,Tuesday,15 December 2015,6.0,Moscone South,Poster Hall,0.0,Geodesy,Reference Frames,Poster,0.0,8.0,2015
5839,Friday,18 December 2015,6.0,Moscone South,Poster Hall,0.0,Seismology,General Contributions in Seismology,Poster,0.0,15.0,2015
5842,Friday,18 December 2015,3.0,Moscone South,Poster Hall,0.0,Natural Hazards,Modeling of Natural Hazards,Poster,0.0,16.0,2015
5843,Monday,14 December 2015,5.0,Moscone South,Poster Hall,0.0,Biogeosciences,Africa GHG,Poster,0.0,12.0,2015
5845,Friday,18 December 2015,6.0,Moscone South,Poster Hall,0.0,Biogeosciences,Characterizing Spatial and Temporal Variability of Hydrological and Biogeochemical Processes across Scales,Poster,0.0,14.0,2015
5846,Wednesday,16 December 2015,2.0,Moscone West,2011,0.0,SPA-Solar and Heliospheric Physics,New Insights into Impulsive Heating of the Magnetically Closed Corona,Oral,1.0,6.0,2015
5849,Friday,18 December 2015,3.0,Moscone West,3001,0.0,Global Environmental Change,Observed and Projected Climate Change Impacts on Water Resources and Agriculture,Poster,0.0,6.0,2015
5850,Friday,18 December 2015,1.0,Moscone West,2004,0.0,Biogeosciences,Characterizing Vegetation Structure with Remote Sensing,Poster,0.0,14.0,2015
5851,Friday,18 December 2015,2.0,Moscone South,Poster Hall,0.0,Hydrology,Surface Hydrology,Poster,0.0,13.0,2015
5852,Wednesday,16 December 2015,5.0,Moscone South,Poster Hall,0.0,Natural Hazards,Characterizing Wildfires at Regional and Local Scales,Poster,0.0,11.0,2015
5853,Thursday,17 December 2015,4.0,Moscone South,Poster Hall,0.0,Global Environmental Change,Characterizing and Interpreting Changes in Temperature and Precipitation Extremes,Poster,0.0,10.0,2015
5854,Tuesday,15 December 2015,3.0,Moscone West,3022,0.0,Hydrology,"Global Precipitation Measurement, Validation, and Applications",Poster,0.0,10.0,2015
5861,Monday,14 December 2015,3.0,Moscone West,3011,0.0,Hydrology,"Drought, Groundwater Management, and Long-Term Groundwater Sustainability in the Western United States",Poster,0.0,16.0,2015
5862,Monday,14 December 2015,5.0,Moscone South,Poster Hall,0.0,Biogeosciences,Processes and Mechanisms Controlling Soil Methane Oxidation,Poster,0.0,18.0,2015
5863,Wednesday,16 December 2015,3.0,Moscone West,3005,0.0,Global Environmental Change,Long-Term Climate Data Records and Applications,Poster,0.0,4.0,2015
5864,Monday,14 December 2015,3.0,Moscone South,Poster Hall,0.0,Nonlinear Geophysics,Fracking/Hydraulic Fracturing,Poster,0.0,6.0,2015
5866,Friday,18 December 2015,11.0,Moscone West,3018,0.0,Hydrology,Risk Assessment and Monitoring Techniques for Geological CO2 Sequestration,Oral,1.0,17.0,2015
5867,Thursday,17 December 2015,6.0,Moscone South,Poster Hall,0.0,Education,"Tools, Resources, and Lessons Learned for Scientists and Engineers Engaging in Education and Public Outreach",Poster,0.0,20.0,2015
5868,Monday,14 December 2015,2.0,Moscone South,Poster Hall,0.0,Hydrology,Advances in Ecohydrology of Water-Stressed Environments,Poster,0.0,14.0,2015
5869,Wednesday,16 December 2015,3.0,Moscone South,Poster Hall,0.0,Hydrology,Evapotranspiration,Poster,0.0,11.0,2015
5871,Thursday,17 December 2015,12.0,Moscone West,3014,0.0,Atmospheric Sciences,Marine Boundary Layer Clouds and Aerosols,Poster,0.0,10.0,2015
5873,Monday,14 December 2015,6.0,Moscone South,308,0.0,"Volcanology, Geochemistry and Petrology",Styles of Volcanism,Oral,0.0,13.0,2015
5874,Monday,14 December 2015,9.0,Moscone West,2012,0.0,Paleoceanography and Paleoclimatology,Limnogeology and Paleolimnology,Oral,0.0,15.0,2015
5875,Friday,18 December 2015,2.0,Moscone West,3018,0.0,Hydrology,Multiphase Flow and Hydrodynamic Instabilities in Fractured and/or Deformable Porous Media,Oral,1.0,15.0,2015
5876,Thursday,17 December 2015,2.0,Moscone South,Poster Hall,0.0,Tectonophysics,Creep Deformation in the Lithosphere,Poster,0.0,13.0,2015
5879,Friday,18 December 2015,1.0,Moscone South,302,0.0,Tectonophysics,"Characterizing Fault Zones in Space, Time, Temperature, and Texture",Oral,1.0,12.0,2015
5880,Friday,18 December 2015,5.0,Moscone South,Poster Hall,0.0,Hydrology,Integrated Large-Scale Observations and Experiments,Poster,0.0,14.0,2015
5881,Friday,18 December 2015,2.0,Moscone South,Poster Hall,0.0,Global Environmental Change,"Stream Hydrology, Stream Temperature, Water Quality, and Aquatic Habitats under Climatic Variability and Change",Poster,0.0,12.0,2015
5882,Tuesday,15 December 2015,8.0,Moscone South,Poster Hall,0.0,Earth and Space Science Informatics,Approaches to Improved Collection and Dissemination of Earth Science Data Quality Information,Poster,0.0,12.0,2015
5883,Thursday,17 December 2015,8.0,Moscone South,Poster Hall,0.0,Seismology,The M7.8 25 April 2015 Nepal Earthquake,Poster,0.0,15.0,2015
5884,Monday,14 December 2015,6.0,Moscone West,2011,0.0,SPA-Solar and Heliospheric Physics,Space Weather Forecasting,Oral,0.0,5.0,2015
5885,Tuesday,15 December 2015,20.0,Moscone South,Poster Hall,0.0,Planetary Sciences,Results from the MAVEN Mission to Mars,Poster,0.0,20.0,2015
5886,Thursday,17 December 2015,4.0,Moscone South,Poster Hall,0.0,Hydrology,Remote Sensing and Modeling of Water Resources,Poster,0.0,12.0,2015
5887,Thursday,17 December 2015,7.0,Moscone South,Poster Hall,0.0,Seismology,The M7.8 25 April 2015 Nepal Earthquake,Poster,0.0,7.0,2015
5888,Friday,18 December 2015,5.0,Moscone South,Poster Hall,0.0,"Volcanology, Geochemistry and Petrology",Interdisciplinary Perspectives on Continental Crust Evolution,Poster,0.0,12.0,2015
5889,Monday,14 December 2015,3.0,Moscone South,Poster Hall,0.0,Hydrology,Advances and Breakthroughs in Hydrogeology,Poster,0.0,14.0,2015
5890,Tuesday,15 December 2015,5.0,Moscone South,Poster Hall,0.0,Hydrology,Complexities of Flow and Transport in Porous Media across Diverse Disciplines,Poster,0.0,11.0,2015
5891,Wednesday,16 December 2015,3.0,Moscone South,Poster Hall,0.0,Atmospheric and Space Electricity,Atmospheric and Space Electricity General Contributions,Poster,0.0,14.0,2015
5892,Thursday,17 December 2015,6.0,Moscone South,Poster Hall,0.0,Tectonophysics,"Active Tectonics, Earthquake Geology, and Surface Processes in South and East Asia",Poster,0.0,10.0,2015
5893,Friday,18 December 2015,5.0,Moscone South,Poster Hall,0.0,Study of Earth's Deep Interior,Gravity and Magnetic Field Models and Their Application to Tectonics,Poster,0.0,9.0,2015
5894,Tuesday,15 December 2015,5.0,Moscone West,3016,0.0,Hydrology,Complexities of Flow and Transport in Porous Media across Diverse Disciplines,Oral,0.0,16.0,2015
5895,Wednesday,16 December 2015,1.0,Moscone West,3001,0.0,Global Environmental Change,"Environmental, Socioeconomic, and Climatic Changes in Northern Eurasia and Their Feedbacks to the Global Earth System and Society",Oral,0.0,14.0,2015
5896,Thursday,17 December 2015,1.0,Moscone South,Poster Hall,0.0,Hydrology,Runoff Generation Processes in Changing Environments,Poster,0.0,15.0,2015
5897,Wednesday,16 December 2015,5.0,Moscone South,Poster Hall,0.0,Hydrology,"Predictions, Models, and Hydrological Information",Poster,0.0,6.0,2015
5898,Monday,14 December 2015,1.0,Moscone South,Poster Hall,0.0,Global Environmental Change,Emerging Perspectives on Land Use,Poster,0.0,17.0,2015
5899,Wednesday,16 December 2015,12.0,Moscone West,3007,0.0,Cryosphere,Climate-Carbon-Cryosphere Interactions in the East Siberian Arctic Ocean,Oral,0.0,16.0,2015
5900,Monday,14 December 2015,5.0,Moscone West,2002,0.0,Biogeosciences,Closing the Global Nitrous Oxide Budget,Poster,0.0,17.0,2015
5901,Thursday,17 December 2015,4.0,Moscone South,Poster Hall,0.0,Geomagnetism and Paleomagnetism,Planetary Magnetism and Paleomagnetism,Poster,0.0,17.0,2015
5902,Friday,18 December 2015,7.0,Moscone South,Poster Hall,0.0,Tectonophysics,"Characterizing Fault Zones in Space, Time, Temperature, and Texture",Poster,0.0,9.0,2015
5903,Friday,18 December 2015,6.0,Moscone South,Poster Hall,0.0,"Volcanology, Geochemistry and Petrology",Understanding Basaltic Explosive Eruptions,Poster,0.0,9.0,2015
5904,Friday,18 December 2015,5.0,Moscone South,307,0.0,Seismology,Quantifying Volcanic Processes Using Seismic and Acoustic Wavefields,Oral,0.0,13.0,2015
5905,Friday,18 December 2015,5.0,Moscone South,Poster Hall,0.0,Hydrology,The Land-Water-Energy Nexus,Poster,0.0,16.0,2015
5906,Tuesday,15 December 2015,3.0,Moscone South,Poster Hall,0.0,"Volcanology, Geochemistry and Petrology",The Earth's Geodynamic Carbon Cycle,Poster,0.0,19.0,2015
5909,Friday,18 December 2015,14.0,Moscone West,2016,0.0,SPA-Magnetospheric Physics,Ionospheric Outflow from Earth and Other Terrestrial Planets and Its Importance as a Source of Plasma for Magnetospheres,Poster,1.0,9.0,2015
5910,Wednesday,16 December 2015,4.0,Moscone South,309,0.0,Natural Hazards,"Landslide Mechanisms, Modeling, and Prediction",Poster,0.0,14.0,2015
5911,Monday,14 December 2015,7.0,Moscone South,Poster Hall,0.0,Paleoceanography and Paleoclimatology,Biomarkers in Paleoclimate,Poster,0.0,28.0,2015
5913,Thursday,17 December 2015,4.0,Moscone South,Poster Hall,0.0,SPA-Magnetospheric Physics,Origins of Extreme Events in the Geospace,Poster,0.0,9.0,2015
5914,Wednesday,16 December 2015,3.0,Moscone South,310,0.0,"Volcanology, Geochemistry and Petrology","Eruptive Processes and Watery Hazards of ""Wet"" Volcanoes on Land, in the Sea, or under Ice",Poster,0.0,7.0,2015
5915,Wednesday,16 December 2015,2.0,Moscone South,Poster Hall,0.0,Nonlinear Geophysics,Hydrologic Dynamics and Analytics,Poster,0.0,9.0,2015
5916,Thursday,17 December 2015,1.0,Moscone West,2011,0.0,SPA-Solar and Heliospheric Physics,"Characteristics, Consequences, and Predictabilities of Large Solar Storms",Poster,1.0,11.0,2015
5918,Friday,18 December 2015,4.0,Moscone South,Poster Hall,0.0,SPA-Aeronomy,Advances in Ionospheric Measurements and Modeling,Poster,0.0,11.0,2015
5919,Wednesday,16 December 2015,14.0,Moscone West,3007,0.0,Cryosphere,Climate-Carbon-Cryosphere Interactions in the East Siberian Arctic Ocean,Oral,0.0,19.0,2015
5920,Tuesday,15 December 2015,10.0,Moscone West,2006,0.0,Biogeosciences,"Photosynthesis and Respiration at Leaf, Ecosystem, Regional, or Global Scales",Oral,0.0,19.0,2015
5922,Thursday,17 December 2015,9.0,Moscone South,Poster Hall,0.0,SPA-Aeronomy,Hydrogen in the Upper Atmosphere,Poster,0.0,12.0,2015
5924,Wednesday,16 December 2015,3.0,Moscone West,3003,0.0,Global Environmental Change,"Linking Downscaled Climate Variables to Extreme Events, Land Surface Hydrology, Ecosystems, Ecosystem Services, and Human Health",Oral,0.0,17.0,2015
5925,Thursday,17 December 2015,2.0,Moscone South,Poster Hall,0.0,Planetary Sciences,Fluid Dynamics and Magnetohydrodynamics of Planetary Cores,Poster,0.0,10.0,2015
5926,Friday,18 December 2015,7.0,Moscone South,Poster Hall,0.0,Natural Hazards,"Monitoring, Prediction, and Hazard Mitigation of Hydroclimatic Extreme Events",Poster,0.0,14.0,2015
